year,team,conference,athlete_id,player,passing_completions,passing_att,passing_pct,passing_yds,passing_td,passing_int,passing_ypa,rushing_car,rushing_yds,rushing_td,rushing_ypc,rushing_long,receiving_rec,receiving_yds,receiving_td,receiving_ypr,receiving_long,fumbles_fum,fumbles_rec,fumbles_lost,defensive_solo,defensive_tot,defensive_tfl,defensive_sacks,defensive_qb_hur,interceptions_int,interceptions_yds,interceptions_avg,interceptions_td,defensive_pd,defensive_td,kicking_fgm,kicking_fga,kicking_pct,kicking_xpa,kicking_xpm,kicking_pts,kicking_long,kick_returns_no,kick_returns_yds,kick_returns_avg,kick_returns_td,kick_returns_long,punting_no,punting_yds,punting_ypp,punting_long,punting_in_20,punting_tb,punt_returns_no,punt_returns_yds,punt_returns_avg,punt_returns_td,punt_returns_long,season,position,stat_category
2018,South Alabama,Sun Belt,3129265,Evan Orth,NA,NA,NA,NA,NA,NA,NA,56,173,1,3.1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Youngstown State,MVFC,3129311,Montgomery VanGorder,NA,NA,NA,NA,NA,NA,NA,12,16,0,1.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,NC State,ACC,3135828,Woody Cornwell,NA,NA,NA,NA,NA,NA,NA,2,14,1,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Temple,American Athletic,3138735,Frank Nutile,NA,NA,NA,NA,NA,NA,NA,10,-10,0,-1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Idaho State,Big Sky,3139063,Tanner Gueller,NA,NA,NA,NA,NA,NA,NA,27,16,0,0.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,South Alabama,Sun Belt,3139423,Cole Garvin,NA,NA,NA,NA,NA,NA,NA,30,67,0,2.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,UAlbany,CAA,3139487,Vincent Testaverde,NA,NA,NA,NA,NA,NA,NA,4,-31,0,-7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Charlotte,Conference USA,3139889,Hasaan Klugh,NA,NA,NA,NA,NA,NA,NA,56,187,2,3.3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,North Carolina A&T,MEAC,3139898,Lamar Raynard,NA,NA,NA,NA,NA,NA,NA,5,14,0,2.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,San Diego State,Mountain West,3139921,Christian Chapman,NA,NA,NA,NA,NA,NA,NA,17,-28,0,-1.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Eastern Michigan,Mid-American,3144983,Tyler Wiegers,NA,NA,NA,NA,NA,NA,NA,65,40,1,0.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Virginia,ACC,3675812,Bryce Perkins,NA,NA,NA,NA,NA,NA,NA,196,843,9,4.3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Boise State,Mountain West,3722362,Brett Rypien,NA,NA,NA,NA,NA,NA,NA,83,23,0,0.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Clemson,ACC,3728240,Kelly Bryant,NA,NA,NA,NA,NA,NA,NA,30,130,2,4.3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Tennessee State,OVC,3728285,Demry Croft,NA,NA,NA,NA,NA,NA,NA,9,41,0,4.6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Penn State,Big Ten,3791110,Tommy Stevens,NA,NA,NA,NA,NA,NA,NA,28,118,2,4.2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Purdue,Big Ten,3791146,Elijah Sindelar,NA,NA,NA,NA,NA,NA,NA,4,-1,0,-0.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Tulane,American Athletic,3843247,Justin McMillan,NA,NA,NA,NA,NA,NA,NA,49,171,4,3.5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,California,Pac-12,3858269,Ross Bowers,NA,NA,NA,NA,NA,NA,NA,3,-7,0,-2.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,South Florida,American Athletic,3858944,Blake Barnett,NA,NA,NA,NA,NA,NA,NA,98,308,8,3.1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Wisconsin,Big Ten,3886609,Alex Hornibrook,NA,NA,NA,NA,NA,NA,NA,20,-61,0,-3.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Arkansas,SEC,3886621,Ty Storey,NA,NA,NA,NA,NA,NA,NA,67,146,1,2.2,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Kansas State,Big 12,3886634,Alex Delton,NA,NA,NA,NA,NA,NA,NA,85,234,2,2.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Washington,Pac-12,3886812,Jake Browning,NA,NA,NA,NA,NA,NA,NA,79,129,4,1.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Auburn,SEC,3892775,Jarrett Stidham,NA,NA,NA,NA,NA,NA,NA,70,-11,3,-0.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Memphis,American Athletic,3893630,Brady White,NA,NA,NA,NA,NA,NA,NA,47,-31,1,-0.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,James Madison,CAA,3895785,Ben Dinucci,NA,NA,NA,NA,NA,NA,NA,14,79,0,5.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,North Carolina,ACC,3895838,Nathan Elliott,NA,NA,NA,NA,NA,NA,NA,39,35,0,0.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Colgate,Patriot,3909280,Sage Attwood,NA,NA,NA,NA,NA,NA,NA,4,15,0,3.8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Texas Tech,Big 12,3910083,McLane Carter,NA,NA,NA,NA,NA,NA,NA,9,-3,0,-0.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Monmouth,Big South,3910249,Kenji Bahar,NA,NA,NA,NA,NA,NA,NA,6,-21,1,-3.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,North Dakota,FCS Independents,3910639,Nate Ketteringham,NA,NA,NA,NA,NA,NA,NA,7,3,0,0.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Western Carolina,Southern,3911636,Tyrie Adams,NA,NA,NA,NA,NA,NA,NA,26,104,2,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,UAlbany,CAA,3911901,Will Brunson,NA,NA,NA,NA,NA,NA,NA,1,-2,0,-2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Kennesaw State,Big South,3911917,Chandler Burks,NA,NA,NA,NA,NA,NA,NA,15,36,0,2.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Richmond,CAA,3912397,Kevin Johnson,NA,NA,NA,NA,NA,NA,NA,8,3,0,0.4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Holy Cross,Patriot,3912609,Geoff Wade,NA,NA,NA,NA,NA,NA,NA,4,21,0,5.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Lehigh,Patriot,3912949,Brad Mayes,NA,NA,NA,NA,NA,NA,NA,2,3,0,1.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Marshall,Conference USA,3913137,Alex Thomson,NA,NA,NA,NA,NA,NA,NA,35,50,1,1.4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,East Tennessee State,Southern,3914214,Logan Marchi,NA,NA,NA,NA,NA,NA,NA,3,9,0,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Florida International,Conference USA,3914306,Christian Alexander,NA,NA,NA,NA,NA,NA,NA,14,98,2,7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Louisiana Tech,Conference USA,3914382,J'Mar Smith,NA,NA,NA,NA,NA,NA,NA,83,138,2,1.7,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Florida International,Conference USA,3914395,James Morgan,NA,NA,NA,NA,NA,NA,NA,29,-40,1,-1.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Old Dominion,Conference USA,3914543,Blake LaRussa,NA,NA,NA,NA,NA,NA,NA,51,-68,1,-1.3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Boise State,Mountain West,3914569,Jaylon Henderson,NA,NA,NA,NA,NA,NA,NA,8,54,0,6.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Nevada,Mountain West,3914836,Cristian Solano,NA,NA,NA,NA,NA,NA,NA,26,103,1,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,New Mexico,Mountain West,3915379,Sheriron Jones,NA,NA,NA,NA,NA,NA,NA,79,286,0,3.6,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Colorado,Pac-12,3915436,Steven Montez,NA,NA,NA,NA,NA,NA,NA,94,238,4,2.5,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Ball State,Mid-American,3915468,Riley Neal,NA,NA,NA,NA,NA,NA,NA,86,357,5,4.2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,LSU,SEC,3915511,Joe Burrow,NA,NA,NA,NA,NA,NA,NA,119,375,7,3.2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Vanderbilt,SEC,3915776,Kyle Shurmur,NA,NA,NA,NA,NA,NA,NA,35,-94,0,-2.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Northwestern,Big Ten,3915966,TJ Green,NA,NA,NA,NA,NA,NA,NA,10,14,1,1.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Tulane,American Athletic,3916103,Jonathan Banks,NA,NA,NA,NA,NA,NA,NA,78,120,2,1.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Illinois State,MVFC,3916142,Brady Davis,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,SMU,American Athletic,3916208,Ben Hicks,NA,NA,NA,NA,NA,NA,NA,44,-61,0,-1.4,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Navy,American Athletic,3916282,Garret Lewis,NA,NA,NA,NA,NA,NA,NA,87,266,5,3.1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Rice,Conference USA,3916383,Jackson Tyner,NA,NA,NA,NA,NA,NA,NA,1,-3,0,-3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Syracuse,ACC,3916447,Eric Dungey,NA,NA,NA,NA,NA,NA,NA,167,732,15,4.4,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Buffalo,Mid-American,3916564,Tyree Jackson,NA,NA,NA,NA,NA,NA,NA,48,165,7,3.4,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Towson,CAA,3916725,Tom Flacco,NA,NA,NA,NA,NA,NA,NA,15,11,0,0.7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Western Michigan,Mid-American,3916726,Jon Wassink,NA,NA,NA,NA,NA,NA,NA,46,162,6,3.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Army,FBS Independents,3916786,Luke Langdon,NA,NA,NA,NA,NA,NA,NA,7,58,1,8.3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Tulsa,American Athletic,3917007,Chad President,NA,NA,NA,NA,NA,NA,NA,6,8,0,1.3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Chattanooga,Southern,3917280,Nick Tiano,NA,NA,NA,NA,NA,NA,NA,10,17,0,1.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Oklahoma,Big 12,3917315,Kyler Murray,NA,NA,NA,NA,NA,NA,NA,123,892,11,7.3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Georgia State,Sun Belt,3917540,Aaron Winchester,NA,NA,NA,NA,NA,NA,NA,31,118,1,3.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Duke,ACC,3917792,Daniel Jones,NA,NA,NA,NA,NA,NA,NA,98,325,2,3.3,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Duke,ACC,3917793,Quentin Harris,NA,NA,NA,NA,NA,NA,NA,40,179,4,4.5,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
2018,Georgia Tech,ACC,3917810,TaQuon Marshall,NA,NA,NA,NA,NA,NA,NA,194,899,11,4.6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,QB,rushing
